time,open,high,low,close,tick_volume,spread,real_volume,pct_change,target
2011-11-11,1.36086,1.37944,1.35778,1.37672,85393,6,0,0.011684131626519267,1
2011-11-14,1.37759,1.37919,1.35914,1.3620999999999999,98914,6,0,-0.010619443314544785,-1
2011-11-15,1.3620999999999999,1.36402,1.34961,1.35252,101149,6,0,-0.0070332574700828765,-1
2011-11-16,1.35249,1.3556,1.34286,1.34547,108063,6,0,-0.005212492236713717,-1
2011-11-17,1.34552,1.35392,1.34213,1.34688,112227,6,0,0.0010479609355840136,1
2011-11-18,1.34683,1.36136,1.3447,1.35222,101063,4,0,0.003964718460441885,1
2011-11-21,1.35214,1.35398,1.343,1.34855,100507,6,0,-0.0027140554051855448,-1
2011-11-22,1.34854,1.35678,1.34687,1.35157,96054,4,0,0.0022394423640206274,1
2011-11-23,1.3516,1.35304,1.33201,1.33464,98239,6,0,-0.012526173265165585,-1
2011-11-24,1.33459,1.34109,1.3316,1.334,79708,7,0,-0.00047953006054068936,-1
2011-11-25,1.33401,1.33441,1.32119,1.32375,85351,6,0,-0.007683658170914653,-1
2011-11-28,1.33095,1.33981,1.32725,1.33121,94847,4,0,0.005635505193578805,1
2011-11-29,1.33121,1.34412,1.3285,1.33321,94820,7,0,0.001502392560152055,1
2011-11-30,1.33318,1.35302,1.32587,1.34392,92600,4,0,0.008033243074984542,1
2011-12-01,1.34392,1.3519999999999999,1.34177,1.34599,89678,6,0,0.001540270254181797,1
2011-12-02,1.34601,1.35449,1.33625,1.33898,72990,6,0,-0.005208062467031649,-1
2011-12-05,1.34094,1.34851,1.33748,1.3394300000000001,82004,4,0,0.0003360767151114885,1
2011-12-06,1.33939,1.34271,1.3333300000000001,1.34021,86817,5,0,0.0005823372628652734,1
2011-12-07,1.34018,1.3453,1.33508,1.34158,82663,5,0,0.0010222278598130963,1
2011-12-08,1.34155,1.34569,1.32882,1.33433,84746,6,0,-0.005404075791231255,-1
2011-12-09,1.3343,1.34327,1.3281,1.33842,82663,5,0,0.0030652087564544406,1
2011-12-12,1.33636,1.33759,1.31623,1.31665,81427,7,0,-0.016265447318479898,-1
2011-12-13,1.31665,1.32356,1.3008600000000001,1.30335,86806,6,0,-0.010101393688527804,-1
2011-12-14,1.30334,1.3063500000000001,1.29462,1.29829,92199,8,0,-0.003882303295354328,-1
2011-12-15,1.29829,1.3048899999999999,1.29566,1.30197,82393,7,0,0.0028344976854171033,1
2011-12-16,1.30195,1.30834,1.2995,1.30419,75805,8,0,0.0017051084126360472,1
2011-12-19,1.30328,1.3043,1.29828,1.29961,66031,3,0,-0.003511758256082298,-1
2011-12-20,1.29951,1.31314,1.2995,1.30805,64887,4,0,0.0064942559690983614,1
2011-12-21,1.30811,1.31956,1.30254,1.30438,83421,3,0,-0.002805703145904115,-1
2011-12-22,1.30438,1.31183,1.30171,1.30507,73989,5,0,0.0005289869516551526,1
2011-12-23,1.30503,1.30946,1.30259,1.30451,61183,5,0,-0.0004290957573156451,-1
2011-12-26,1.30487,1.30813,1.30487,1.3054000000000001,21539,5,0,0.000682248507102301,1
2011-12-27,1.30537,1.30824,1.30422,1.30676,51089,6,0,0.001041826260149925,1
2011-12-28,1.30677,1.3079100000000001,1.29116,1.29362,66973,5,0,-0.01005540420582196,-1
2011-12-29,1.29362,1.29641,1.28577,1.29505,75936,6,0,0.0011054250861921577,1
2011-12-30,1.29501,1.29981,1.29039,1.29565,71042,5,0,0.00046330257519011653,1
2012-01-02,1.29443,1.29681,1.29168,1.29338,40489,5,0,-0.001752016362443598,-1
2012-01-03,1.29337,1.30762,1.2931599999999999,1.3050899999999999,82261,5,0,0.00905379702794229,1
2012-01-04,1.3050899999999999,1.30719,1.28974,1.29361,80553,5,0,-0.00879632822257459,-1
2012-01-05,1.29359,1.29434,1.27702,1.27904,92272,5,0,-0.011263054552763219,-1
2012-01-06,1.27907,1.28121,1.26972,1.27188,78126,6,0,-0.005597948461346092,-1
2012-01-09,1.26923,1.27848,1.26661,1.27686,81621,5,0,0.003915463722993007,1
2012-01-10,1.27682,1.28174,1.27424,1.27708,76875,6,0,0.00017229766771609256,1
2012-01-11,1.27708,1.27893,1.26619,1.27075,83512,6,0,-0.0049566197888933905,-1
2012-01-12,1.2708,1.28442,1.26994,1.28136,84400,5,0,0.008349399960653203,1
2012-01-13,1.28135,1.28778,1.26241,1.26754,90371,5,0,-0.010785415496035622,-1
2012-01-16,1.26383,1.2687300000000001,1.26254,1.2650000000000001,71891,5,0,-0.0020038815343104144,-1
2012-01-17,1.26501,1.2808,1.26488,1.27401,88013,5,0,0.007122529644268738,1
2012-01-18,1.27402,1.28673,1.27337,1.2852999999999999,90963,5,0,0.008861782874545643,1
2012-01-19,1.28529,1.2971300000000001,1.2839,1.29666,86901,5,0,0.008838403485567525,1
2012-01-20,1.29664,1.29854,1.28873,1.29298,76943,5,0,-0.0028380608640660165,-1
2012-01-23,1.28808,1.30521,1.28807,1.3013,80895,4,0,0.006434747637241056,1
2012-01-24,1.30131,1.30618,1.29534,1.3030300000000001,76125,4,0,0.0013294397909784372,1
2012-01-25,1.30302,1.31199,1.29307,1.30987,82577,5,0,0.005249303546349671,1
2012-01-26,1.3099,1.31832,1.30896,1.31045,76345,5,0,0.000442792032796957,1
2012-01-27,1.31044,1.3233,1.3077,1.32189,83190,5,0,0.008729825632416421,1
2012-01-30,1.32148,1.32206,1.3076699999999999,1.31403,80908,5,0,-0.005946031818078623,-1
2012-01-31,1.3140399999999999,1.32126,1.30427,1.3087900000000001,85860,5,0,-0.003987732395759558,-1
2012-02-01,1.30881,1.32168,1.30257,1.31698,87590,5,0,0.006257688399208261,1
2012-02-02,1.31697,1.31959,1.30854,1.31446,83784,4,0,-0.0019134686935261547,-1
2012-02-03,1.31445,1.31989,1.30657,1.31561,80714,4,0,0.0008748839827761312,1
2012-02-06,1.31211,1.31409,1.30278,1.3123,83160,5,0,-0.0025159431746489824,-1
2012-02-07,1.31229,1.3269199999999999,1.30891,1.32613,88933,5,0,0.010538748761716121,1
2012-02-08,1.32612,1.32878,1.32207,1.32508,83107,5,0,-0.0007917775783671255,-1
2012-02-09,1.32507,1.33199,1.32148,1.32847,87966,6,0,0.0025583361004619665,1
2012-02-10,1.32846,1.32901,1.31551,1.3195700000000001,83812,5,0,-0.006699436193515762,-1
2012-02-13,1.3237999999999999,1.32833,1.31685,1.31731,80614,5,0,-0.0017126791303229139,-1
2012-02-14,1.3173,1.32154,1.308,1.31278,88156,5,0,-0.003438826092567404,-1
2012-02-15,1.31277,1.31902,1.30442,1.30592,92272,5,0,-0.005225551882265145,-1
2012-02-16,1.30592,1.31572,1.29745,1.31303,91906,5,0,0.0054444376378337545,1
2012-02-17,1.31303,1.31964,1.31148,1.31418,74619,6,0,0.0008758368049472942,1
2012-02-20,1.32026,1.32762,1.31821,1.32332,68034,5,0,0.006954907242539221,1
2012-02-21,1.3233,1.32922,1.3186499999999999,1.3232,89333,4,0,-9.068101441833676e-05,-1
2012-02-22,1.32318,1.32652,1.3211,1.32476,81678,5,0,0.0011789600967351266,1
2012-02-23,1.32476,1.33776,1.32309,1.33738,76951,5,0,0.009526253812011332,1
2012-02-24,1.3373599999999999,1.34856,1.33569,1.34478,72768,5,0,0.005533206717612149,1
2012-02-27,1.34595,1.34707,1.33662,1.33939,81655,5,0,-0.004008090542691023,-1
2012-02-28,1.33938,1.34703,1.33896,1.34583,84016,5,0,0.004808158938023999,1
2012-02-29,1.34584,1.34851,1.33145,1.33232,87549,5,0,-0.01003841495582658,-1
2012-03-01,1.33227,1.33559,1.32825,1.33161,81634,5,0,-0.000532905007805895,-1
2012-03-02,1.3316,1.3332,1.31876,1.31979,76894,5,0,-0.00887647284114712,-1
2012-03-05,1.3195299999999999,1.32394,1.316,1.32158,77212,5,0,0.0013562763773025122,1
2012-03-06,1.32157,1.32252,1.3103,1.31134,81954,5,0,-0.0077483012757457725,-1
2012-03-07,1.31135,1.31636,1.30961,1.31503,76652,5,0,0.0028139155367792323,1
2012-03-08,1.31503,1.32904,1.31349,1.3276,78295,5,0,0.009558717291620722,1
2012-03-09,1.32759,1.32766,1.30966,1.3122099999999999,74656,5,0,-0.01159234709249779,-1
2012-03-12,1.3115999999999999,1.31581,1.30786,1.31547,70958,5,0,0.0024843584487239667,1
2012-03-13,1.31547,1.31905,1.3051599999999999,1.30816,74602,5,0,-0.005556949227272345,-1
2012-03-14,1.30816,1.30901,1.30106,1.3029899999999999,71912,5,0,-0.0039521159491194835,-1
2012-03-15,1.303,1.3118400000000001,1.30032,1.30715,75314,5,0,0.0031926568891551543,1
2012-03-16,1.30715,1.3186200000000001,1.30484,1.31735,66309,5,0,0.0078032360478903495,1
2012-03-19,1.3179699999999999,1.32642,1.31415,1.32345,61597,5,0,0.004630508217254414,1
2012-03-20,1.32345,1.32512,1.3172,1.3229,66865,5,0,-0.00041558049038503686,-1
2012-03-21,1.3228900000000001,1.3284,1.3178,1.32121,69814,5,0,-0.0012774964094035557,-1
2012-03-22,1.3212,1.3254000000000001,1.3134299999999999,1.3197999999999999,74565,5,0,-0.0010672035482627296,-1
2012-03-23,1.31981,1.32916,1.31906,1.3269,68511,5,0,0.005379602970147168,1
2012-03-26,1.3268,1.33667,1.3191899999999999,1.33561,70754,5,0,0.006564172130529844,1
2012-03-27,1.3356,1.3384800000000001,1.3312599999999999,1.33181,66203,5,0,-0.002845141920171379,-1
2012-03-28,1.3317999999999999,1.3372,1.3277,1.3314599999999999,71717,5,0,-0.0002628002492848225,-1
2012-03-29,1.33147,1.33449,1.32518,1.32987,71149,5,0,-0.0011941778198366615,-1
2012-03-30,1.32988,1.33755,1.32975,1.33408,68332,5,0,0.0031657229654025176,1
2012-04-02,1.33562,1.33801,1.32781,1.33167,67768,5,0,-0.001806488366514758,-1
2012-04-03,1.33166,1.3367,1.32128,1.32347,75163,5,0,-0.006157681707930629,-1
2012-04-04,1.32346,1.32372,1.3106900000000001,1.31393,79404,5,0,-0.0072083235736358775,-1
2012-04-05,1.31396,1.31636,1.30346,1.3063500000000001,70589,5,0,-0.005768952683932849,-1
2012-04-06,1.30634,1.31115,1.30506,1.30911,40496,5,0,0.0021127569181305095,1
2012-04-09,1.30961,1.3133,1.3033000000000001,1.31088,48962,5,0,0.0013520636157389188,1
2012-04-10,1.31086,1.31436,1.30538,1.30815,79254,5,0,-0.002082570487001223,-1
2012-04-11,1.30815,1.31564,1.30659,1.3109600000000001,75140,5,0,0.002148071704315413,1
2012-04-12,1.31095,1.32122,1.31018,1.31864,76970,5,0,0.005858302312808927,1
2012-04-13,1.31863,1.32001,1.30691,1.3076400000000001,72950,5,0,-0.008341928047078784,-1
2012-04-16,1.3069,1.31466,1.29945,1.3131300000000001,82170,5,0,0.004198403230246894,1
2012-04-17,1.31314,1.31717,1.30899,1.31271,74122,5,0,-0.0003198464736926532,-1
2012-04-18,1.31271,1.31402,1.3057699999999999,1.31181,75476,5,0,-0.0006856045889801488,-1
2012-04-19,1.31182,1.3164799999999999,1.30697,1.3134299999999999,78863,5,0,0.0012349349372240415,1
2012-04-20,1.3134299999999999,1.3226200000000001,1.31284,1.3216999999999999,70194,5,0,0.006296490867423454,1
2012-04-23,1.3192,1.32098,1.31042,1.31554,68704,5,0,-0.004660664295982442,-1
2012-04-24,1.3155299999999999,1.3217400000000001,1.31445,1.31944,68753,5,0,0.002964562080970623,1
2012-04-25,1.31945,1.32356,1.3173,1.32224,72000,5,0,0.0021221124113262047,1
2012-04-26,1.32222,1.32623,1.31806,1.3191899999999999,70652,5,0,-0.0023066916747339627,-1
2012-04-27,1.31918,1.32695,1.31572,1.32514,73480,5,0,0.00451034346834045,1
2012-04-30,1.32408,1.3266,1.32078,1.32417,63196,5,0,-0.0007319981284995558,-1
2012-05-01,1.32416,1.32828,1.32039,1.32378,50158,5,0,-0.0002945241169941548,-1
2012-05-02,1.32376,1.32408,1.3123,1.31538,68200,5,0,-0.006345465258577709,-1
2012-05-03,1.31539,1.31795,1.30963,1.31513,62752,5,0,-0.0001900591464064627,-1
2012-05-04,1.31513,1.31775,1.30799,1.30832,62146,5,0,-0.005178195311490108,-1
2012-05-07,1.3024499999999999,1.3064,1.29546,1.30573,76110,5,0,-0.0019796380090496557,-1
2012-05-08,1.3057400000000001,1.30645,1.29821,1.29985,78330,5,0,-0.004503228079312027,-1
2012-05-09,1.29987,1.30053,1.2911000000000001,1.2934,85681,5,0,-0.004962111012809078,-1
2012-05-10,1.29341,1.29783,1.29244,1.29314,76964,5,0,-0.00020102056595028284,-1
2012-05-11,1.2931300000000001,1.29569,1.29044,1.29162,74604,5,0,-0.0011754334410813971,-1
2012-05-14,1.28872,1.29038,1.28207,1.28256,71904,5,0,-0.0070144469735681225,-1
2012-05-15,1.28257,1.28689,1.27215,1.27337,74081,5,0,-0.007165356786427157,-1
2012-05-16,1.27336,1.27579,1.26807,1.27158,81600,5,0,-0.0014057186834933733,-1
2012-05-17,1.27161,1.27488,1.2664900000000001,1.2681200000000001,78698,5,0,-0.002721024237562597,-1
2012-05-18,1.26813,1.27933,1.26417,1.27783,84062,5,0,0.007657004069015372,1
2012-05-21,1.27767,1.2823,1.27248,1.2806899999999999,82078,5,0,0.0022381693965549676,1
2012-05-22,1.28073,1.28168,1.26575,1.26798,81623,5,0,-0.009924337661729066,-1
2012-05-23,1.26799,1.26864,1.25449,1.2586300000000001,95304,5,0,-0.007373933342797234,-1
2012-05-24,1.25864,1.2618800000000001,1.25156,1.2536,92714,5,0,-0.003996408793688455,-1
2012-05-25,1.25359,1.2601499999999999,1.24964,1.25153,80013,5,0,-0.0016512444160816653,-1
2012-05-28,1.2570700000000001,1.26235,1.25244,1.25394,65679,5,0,0.0019256430129521718,1
2012-05-29,1.25393,1.2574,1.24609,1.24864,86677,5,0,-0.0042266775124807365,-1
2012-05-30,1.24865,1.24932,1.23608,1.23675,91346,5,0,-0.009522360328036883,-1
2012-05-31,1.23676,1.24278,1.23362,1.23597,90493,5,0,-0.0006306852637962823,-1
2012-06-01,1.23594,1.24537,1.22882,1.24325,95563,5,0,0.005890110601389997,1
2012-06-04,1.24371,1.25087,1.23854,1.24943,81685,5,0,0.004970842549768761,1
2012-06-05,1.24943,1.25411,1.24099,1.2450700000000001,83091,5,0,-0.0034895912536115903,-1
2012-06-06,1.2450700000000001,1.25848,1.24404,1.2577,91707,5,0,0.01014400796742354,1
2012-06-07,1.2577,1.26243,1.25397,1.25631,89930,5,0,-0.0011051920171741836,-1
2012-06-08,1.2563,1.25742,1.24352,1.2516,90408,5,0,-0.0037490746710604483,-1
2012-06-11,1.26478,1.26677,1.24637,1.24653,89699,5,0,-0.004050814956855331,-1
2012-06-12,1.24652,1.2528000000000001,1.24423,1.25045,89863,5,0,0.003144729769841259,1
2012-06-13,1.25045,1.26094,1.24733,1.25659,89681,5,0,0.004910232316366114,1
2012-06-14,1.25657,1.2635399999999999,1.25419,1.26281,87456,5,0,0.004949904105555403,1
2012-06-15,1.2628,1.26643,1.25919,1.26361,80996,5,0,0.000633507811943046,1
2012-06-18,1.27371,1.27468,1.25569,1.25767,93228,5,0,-0.004700817499070031,-1
2012-06-19,1.25766,1.27297,1.25682,1.26877,88455,5,0,0.008825844617427414,1
2012-06-20,1.26878,1.2741799999999999,1.2638099999999999,1.26974,88858,5,0,0.0007645199681582948,1
2012-06-21,1.26975,1.27009,1.25317,1.25474,92236,5,0,-0.011813442122009299,-1
2012-06-22,1.25475,1.25827,1.25191,1.25677,76329,5,0,0.0016178650557088226,1
2012-06-25,1.2554400000000001,1.25575,1.2471,1.25008,72487,5,0,-0.005323169712835196,-1
2012-06-26,1.25003,1.25298,1.24419,1.2490999999999999,82709,5,0,-0.0007839498272111944,-1
2012-06-27,1.24911,1.25074,1.24454,1.24686,77962,5,0,-0.0017932911696419973,-1
2012-06-28,1.24686,1.25236,1.24071,1.24403,87821,5,0,-0.002269701490143383,-1
2012-06-29,1.24402,1.26918,1.24331,1.26655,99444,5,0,0.018102457336238054,1
2012-07-02,1.26696,1.26703,1.2568,1.25846,75159,5,0,-0.006387430421223139,-1
2012-07-03,1.25845,1.26257,1.2558799999999999,1.26058,72204,5,0,0.0016845986364286691,1
2012-07-04,1.26057,1.26063,1.2508,1.25261,67460,5,0,-0.006322486474480082,-1
2012-07-05,1.25262,1.25375,1.23637,1.23901,82763,5,0,-0.010857329895178958,-1
2012-07-06,1.23899,1.24008,1.22598,1.22875,79040,5,0,-0.008280804836119149,-1
2012-07-09,1.22659,1.2323,1.22557,1.23135,73736,4,0,0.0021159715157679226,1
2012-07-10,1.23135,1.23331,1.22351,1.2251,76793,5,0,-0.0050757298899580805,-1
2012-07-11,1.22512,1.22957,1.2212399999999999,1.22422,76041,5,0,-0.0007183087094930762,-1
2012-07-12,1.22422,1.22475,1.2167,1.21989,79116,5,0,-0.0035369459737629727,-1
2012-07-13,1.21988,1.22554,1.21622,1.22485,73513,5,0,0.00406594037167296,1
2012-07-16,1.22498,1.22889,1.21753,1.22695,66899,5,0,0.0017144956525287913,1
2012-07-17,1.22693,1.23156,1.2189,1.22887,77830,5,0,0.0015648559435998965,1
2012-07-18,1.2288999999999999,1.23052,1.22166,1.22802,77059,5,0,-0.0006916923677851017,-1
2012-07-19,1.22804,1.23214,1.2229,1.22742,81345,5,0,-0.0004885913910196438,-1
2012-07-20,1.22741,1.22823,1.2144,1.21551,76812,5,0,-0.009703280050838203,-1
2012-07-23,1.21217,1.21438,1.20669,1.21153,86146,5,0,-0.00327434574787544,-1
2012-07-24,1.21152,1.21368,1.20418,1.20602,85876,5,0,-0.004547968271524372,-1
2012-07-25,1.20604,1.21681,1.20529,1.21479,86998,5,0,0.007271852871428397,1
2012-07-26,1.2147999999999999,1.23276,1.21172,1.22788,86590,5,0,0.010775524987858054,1
2012-07-27,1.22787,1.23889,1.22417,1.23211,88386,5,0,0.0034449620484084953,1
2012-07-30,1.2301199999999999,1.23099,1.22251,1.2254800000000001,71863,5,0,-0.005381013058898931,-1
2012-07-31,1.2254800000000001,1.23289,1.22487,1.22989,79110,5,0,0.003598589940268182,1
2012-08-01,1.22989,1.23357,1.2217500000000001,1.22287,75656,4,0,-0.005707827529291221,-1
2012-08-02,1.22286,1.24011,1.21337,1.21822,89237,5,0,-0.003802530113585112,-1
2012-08-03,1.2182,1.23918,1.21662,1.23848,81209,5,0,0.016630822019011227,1
2012-08-06,1.23945,1.2442199999999999,1.23413,1.2398,76390,5,0,0.0010658226212776345,1
2012-08-07,1.23978,1.24414,1.23756,1.23972,74947,5,0,-6.452653653821194e-05,-1
2012-08-08,1.23972,1.24016,1.23264,1.23645,74782,5,0,-0.0026376923821507248,-1
2012-08-09,1.2364600000000001,1.2386,1.22667,1.23037,77253,8,0,-0.004917303570706522,-1
2012-08-10,1.23037,1.23156,1.22409,1.22884,70941,8,0,-0.0012435283695149124,-1
2012-08-13,1.22864,1.23729,1.22604,1.23322,69134,6,0,0.0035643370984017597,1
2012-08-14,1.23321,1.23849,1.23166,1.23183,70319,7,0,-0.001127130601190407,-1
2012-08-15,1.23184,1.23429,1.2263600000000001,1.22861,62313,7,0,-0.0026139970612828467,-1
2012-08-16,1.22861,1.23718,1.22561,1.2355800000000001,68593,5,0,0.005673077705700136,1
2012-08-17,1.2355800000000001,1.23814,1.22886,1.23327,65877,5,0,-0.0018695673287039138,-1
2012-08-20,1.2338,1.23683,1.22948,1.23459,64261,5,0,0.0010703252329173907,1
2012-08-21,1.23459,1.24868,1.23457,1.24701,70294,5,0,0.010060019925643315,1
2012-08-22,1.24702,1.25367,1.2431,1.25297,74426,5,0,0.004779432402306272,1
2012-08-23,1.25298,1.25885,1.25232,1.2564,74036,5,0,0.002737495710192661,1
2012-08-24,1.2563900000000001,1.25675,1.2482199999999999,1.25109,62139,6,0,-0.004226361031518522,-1
2012-08-27,1.25118,1.25349,1.24894,1.2497099999999999,44369,4,0,-0.0011030381507326492,-1
2012-08-28,1.2497,1.25753,1.24647,1.25635,55731,5,0,0.005313232669979628,1
2012-08-29,1.25633,1.25723,1.25184,1.25305,51813,8,0,-0.002626656584550524,-1
2012-08-30,1.25305,1.25632,1.24875,1.2505600000000001,53033,8,0,-0.0019871513507041527,-1
2012-08-31,1.25057,1.2636,1.24929,1.25783,66431,5,0,0.005813395598771587,1
2012-09-03,1.25803,1.26098,1.25598,1.2587,49267,5,0,0.000691667395434914,1
2012-09-04,1.25872,1.26267,1.2555,1.25668,61072,5,0,-0.0016048303805512587,-1
2012-09-05,1.25667,1.26234,1.25012,1.26021,69681,5,0,0.002808988764045006,1
2012-09-06,1.2602,1.26501,1.25619,1.2631999999999999,69896,5,0,0.002372620436276396,1
2012-09-07,1.26321,1.28165,1.26262,1.2815400000000001,68179,7,0,0.014518682710576547,1
2012-09-10,1.28064,1.2808,1.27543,1.27579,58405,5,0,-0.004486789331585528,-1
2012-09-11,1.2757800000000001,1.28705,1.27565,1.28507,66823,5,0,0.007273924391945297,1
2012-09-12,1.28506,1.29358,1.28148,1.2898399999999999,72911,5,0,0.0037118600543160074,1
2012-09-13,1.28982,1.30008,1.28564,1.29862,73091,7,0,0.006807045835142578,1
2012-09-14,1.29862,1.31676,1.29795,1.3128600000000001,78937,6,0,0.010965486439451055,1
2012-09-17,1.31239,1.3170600000000001,1.30831,1.31134,68341,5,0,-0.0011577776762184966,-1
2012-09-18,1.3113299999999999,1.31182,1.30288,1.30434,71566,5,0,-0.005338051153781498,-1
2012-09-19,1.30433,1.30844,1.29929,1.3045499999999999,72340,5,0,0.00016100096600557556,1
2012-09-20,1.30453,1.30584,1.2920099999999999,1.29649,77052,5,0,-0.006178375685102155,-1
2012-09-21,1.2965,1.30471,1.29553,1.29788,72607,5,0,0.0010721255081025394,1
2012-09-24,1.29789,1.29798,1.28905,1.29304,61715,4,0,-0.003729158319721315,-1
2012-09-25,1.29304,1.297,1.28863,1.29036,69256,5,0,-0.0020726350306254915,-1
2012-09-26,1.29034,1.29122,1.28349,1.28734,67119,5,0,-0.0023404321274683726,-1
2012-09-27,1.28735,1.29272,1.28293,1.29139,69776,5,0,0.003146022029922202,1
2012-09-28,1.29139,1.2959100000000001,1.28382,1.28595,69494,6,0,-0.004212515196803546,-1
2012-10-01,1.28488,1.29382,1.28031,1.2886,64697,8,0,0.0020607333100042258,1
2012-10-02,1.2885900000000001,1.29669,1.28797,1.29163,59037,7,0,0.0023513891044544266,1
2012-10-03,1.2916,1.29362,1.28769,1.29085,60407,5,0,-0.0006038881103721527,-1
2012-10-04,1.29084,1.3031,1.29075,1.30164,65442,5,0,0.00835883332687759,1
2012-10-05,1.30163,1.30708,1.29934,1.3039100000000001,58605,5,0,0.0017439537813837003,1
2012-10-08,1.30231,1.30246,1.29373,1.29665,54357,5,0,-0.005567868948010202,-1
2012-10-09,1.29675,1.29902,1.28585,1.28837,60200,6,0,-0.006385686191339279,-1
2012-10-10,1.2883499999999999,1.29124,1.28352,1.2851,59630,5,0,-0.0025380907658515417,-1
2012-10-11,1.28511,1.29504,1.28253,1.29298,56964,5,0,0.006131818535522582,1
2012-10-12,1.29297,1.2991,1.29219,1.2950300000000001,54130,6,0,0.0015854846942722212,1
2012-10-15,1.29545,1.2978399999999999,1.28908,1.29456,54667,5,0,-0.00036292595538345296,-1
2012-10-16,1.29459,1.30983,1.29424,1.3097699999999999,57973,6,0,0.011749165739710854,1
2012-10-17,1.30975,1.31384,1.3082799999999999,1.31149,60653,5,0,0.001313207662414051,1
2012-10-18,1.31149,1.3128,1.30553,1.30682,60847,5,0,-0.0035608353857062847,-1
2012-10-19,1.30679,1.3076400000000001,1.30128,1.3023,55508,5,0,-0.003458777796483181,-1
2012-10-22,1.30231,1.30824,1.30154,1.30649,55092,5,0,0.0032173846271978945,1
2012-10-23,1.30649,1.30748,1.29515,1.2983799999999999,57374,5,0,-0.006207471928602604,-1
2012-10-24,1.2984,1.29962,1.2920099999999999,1.29698,57655,5,0,-0.001078266763197111,-1
2012-10-25,1.297,1.30224,1.29265,1.29416,55774,8,0,-0.0021742817930885394,-1
2012-10-26,1.2941500000000001,1.29556,1.28819,1.29385,51177,3,0,-0.0002395376151326234,-1
2012-10-29,1.29244,1.29356,1.28846,1.29032,33401,3,0,-0.002728291533021676,-1
2012-10-30,1.29031,1.29828,1.28853,1.2966199999999999,36521,3,0,0.0048825097650195826,1
2012-10-31,1.2966,1.30199,1.29458,1.29582,50680,2,0,-0.0006169887862287338,-1
2012-11-01,1.29581,1.2982,1.29243,1.29467,50951,8,0,-0.0008874689385871548,-1
2012-11-02,1.29466,1.2947600000000001,1.28207,1.28333,54714,4,0,-0.008758988777062826,-1
2012-11-05,1.28198,1.28418,1.2766899999999999,1.2796699999999999,55087,4,0,-0.0028519554596246888,-1
2012-11-06,1.27965,1.2826,1.2763200000000001,1.2809,58710,4,0,0.0009611853055866426,1
2012-11-07,1.28091,1.28757,1.27358,1.27705,75756,6,0,-0.003005699117807681,-1
2012-11-08,1.27705,1.2775400000000001,1.2717100000000001,1.27435,63599,7,0,-0.0021142476802004095,-1
2012-11-09,1.27438,1.27895,1.26895,1.27106,63401,5,0,-0.002581708321889642,-1
2012-11-12,1.27154,1.27385,1.2697,1.27069,47907,4,0,-0.00029109562097773267,-1
2012-11-13,1.27069,1.27261,1.26612,1.27017,61567,4,0,-0.0004092264832493697,-1
2012-11-14,1.2701799999999999,1.27758,1.2701500000000001,1.27324,64072,6,0,0.0024169992993063882,1
2012-11-15,1.27326,1.2801,1.27169,1.27801,59959,5,0,0.003746347899846292,1
2012-11-16,1.27801,1.27837,1.26905,1.2741799999999999,58031,6,0,-0.002996846660041963,-1
2012-11-19,1.27411,1.2818800000000001,1.27396,1.27808,56293,5,0,0.0030607920388017185,1
2012-11-20,1.27806,1.2827600000000001,1.27646,1.28134,58819,5,0,0.0025507010515772865,1
2012-11-21,1.28134,1.28324,1.27359,1.28268,60952,4,0,0.0010457801988543736,1
2012-11-22,1.28269,1.28983,1.28269,1.288,52556,5,0,0.0041475660336172115,1
2012-11-23,1.28799,1.2989600000000001,1.28677,1.29729,51348,6,0,0.007212732919254616,1
2012-11-26,1.29731,1.30053,1.2943500000000001,1.29934,53834,4,0,0.001580217222055147,1
2012-11-27,1.29931,1.30077,1.2915,1.29369,61254,4,0,-0.004348361475826179,-1
2012-11-28,1.29369,1.29606,1.28796,1.29496,59525,4,0,0.0009816880396387173,1
2012-11-29,1.2949899999999999,1.30125,1.29385,1.29765,53842,4,0,0.0020772842404397363,1
2012-11-30,1.29763,1.30267,1.29679,1.29848,58301,3,0,0.00063961777058541,1
2012-12-03,1.29934,1.30751,1.29882,1.30587,53932,4,0,0.005691269792372555,1
2012-12-04,1.30584,1.31073,1.30453,1.30935,55870,4,0,0.0026648900732844094,1
2012-12-05,1.30934,1.31253,1.30596,1.30701,54075,4,0,-0.0017871462939627047,-1
2012-12-06,1.30702,1.30857,1.295,1.29571,57791,4,0,-0.008645687485176135,-1
2012-12-07,1.29573,1.29718,1.28769,1.29261,53249,4,0,-0.0023925106698257093,-1
2012-12-10,1.28992,1.29458,1.2885499999999999,1.294,49425,4,0,0.0010753436844832542,1
2012-12-11,1.294,1.3014000000000001,1.29283,1.30078,51764,4,0,0.005239567233384923,1
2012-12-12,1.3008,1.3096,1.29951,1.30698,52652,4,0,0.004766370946662768,1
2012-12-13,1.307,1.30998,1.30405,1.30745,51960,4,0,0.0003596076451055641,1
2012-12-14,1.30748,1.31727,1.30657,1.31622,52693,4,0,0.006707713488087519,1
2012-12-17,1.31821,1.31863,1.31437,1.31593,47536,4,0,-0.00022032790870818442,-1
2012-12-18,1.3159399999999999,1.32376,1.31558,1.3223500000000001,46294,4,0,0.004878678957087379,1
